344,344,344,344,344,344,344,344,344,344,344,344,344,344,344,344,344,344,344,360,385,333,333,333,333,333,333,386,305,305,305,303,344,344,344,344,344,304,305,305,305,387,333,333,333,333,333,333,333,333,384,362,344,344,344,344,344,344,344,344
344,344,344,344,344,344,344,344,344,344,344,344,344,344,344,344,344,344,344,344,360,361,385,333,333,333,333,333,333,333,333,386,305,305,305,305,305,387,333,333,333,333,333,333,333,333,333,333,384,361,362,344,344,344,344,344,344,344,344,344
344,344,344,344,344,344,344,344,344,344,344,344,344,344,344,344,344,344,344,344,344,344,360,361,385,333,333,333,333,333,333,333,333,333,333,333,333,333,333,333,333,333,333,333,384,361,361,361,362,344,344,344,344,344,344,344,344,344,344,344
344,344,344,344,344,344,344,344,344,344,344,344,344,344,344,344,344,344,344,344,344,344,344,344,360,361,361,385,333,333,333,333,333,333,333,333,333,333,333,333,333,384,361,361,362,344,344,344,344,344,344,344,344,344,344,344,344,344,344,344
344,344,344,344,344,344,344,344,344,344,344,344,344,344,344,344,344,344,344,344,344,344,344,344,344,344,344,360,361,385,333,333,333,333,333,333,333,333,333,384,361,362,344,344,344,344,344,344,344,344,344,344,344,344,344,344,344,344,344,344
344,344,344,344,344,344,344,344,344,344,344,344,344,344,344,344,344,344,344,344,344,344,344,344,344,344,344,344,344,332,333,333,333,333,384,361,361,361,361,362,344,344,344,344,344,344,344,344,344,344,344,344,344,344,344,344,344,344,344,344
344,344,344,344,344,344,344,344,344,344,344,344,344,344,344,344,344,344,344,344,344,344,344,344,344,344,344,344,344,332,333,333,333,333,334,344,344,344,344,344,344,344,344,344,344,344,344,344,344,344,344,344,344,344,344,344,344,344,344,344
344,344,344,344,344,344,344,344,344,344,344,344,344,344,344,344,344,344,344,344,344,344,344,344,344,344,344,344,344,332,333,333,333,333,334,344,344,344,344,344,344,344,344,344,344,344,344,344,344,344,295,296,296,296,297,344,344,344,344,344
344,344,344,344,344,344,344,344,344,344,344,344,344,344,344,344,344,344,344,344,344,344,344,344,344,344,344,344,344,332,333,333,333,333,334,344,344,344,344,344,344,344,344,344,344,344,344,295,296,296,274,324,324,324,273,297,344,344,344,344
344,344,344,344,344,344,344,344,344,344,344,344,344,344,344,344,344,344,344,344,344,344,344,344,344,344,344,344,344,332,333,333,333,333,334,344,344,344,344,344,344,344,344,344,344,344,295,274,324,324,324,324,324,324,324,325,344,344,344,344
344,344,344,344,344,344,344,344,344,344,344,344,344,344,344,344,344,344,344,344,344,344,344,344,344,344,344,344,344,332,333,333,333,333,334,344,344,344,344,344,344,344,344,344,344,344,323,324,324,324,324,324,324,324,324,325,344,344,344,344
344,344,344,344,344,344,344,344,344,344,344,344,344,344,344,344,344,344,344,344,344,344,344,344,344,344,344,344,344,332,333,333,333,384,362,344,344,344,344,344,344,344,344,344,344,344,323,324,324,324,324,324,324,324,324,273,297,344,344,344
344,344,344,344,344,344,344,344,344,344,344,344,344,344,344,344,344,344,344,344,344,344,344,344,344,344,344,344,304,387,333,333,333,334,344,344,344,344,344,344,344,344,344,344,344,344,323,324,324,324,324,324,324,324,324,324,325,344,344,344
344,344,344,344,344,344,344,344,344,344,344,344,344,344,344,344,344,344,344,344,344,344,344,344,344,344,344,304,387,333,333,333,333,334,344,344,344,344,344,344,344,344,344,344,344,344,323,324,324,324,324,324,324,324,324,324,325,344,344,344
344,344,344,344,344,344,344,344,344,344,344,344,344,344,344,344,344,344,344,344,344,344,344,344,344,344,304,387,333,333,333,333,384,362,344,344,344,344,344,344,344,344,344,344,344,344,351,246,324,324,324,324,324,324,324,324,325,344,344,344
344,344,344,344,344,344,344,344,344,344,344,344,344,344,344,344,344,344,344,344,344,344,344,344,344,304,387,333,333,333,333,384,362,344,344,344,344,344,344,344,344,344,344,344,344,344,344,323,324,324,324,324,324,324,324,245,353,344,344,344
344,344,344,344,344,344,344,344,344,344,344,344,344,344,344,344,344,344,344,344,344,344,344,304,305,387,333,333,333,333,384,362,344,344,344,344,344,344,344,344,344,344,344,344,344,344,344,351,246,324,324,324,324,245,352,353,344,344,344,344
344,344,344,344,344,344,344,344,344,344,344,344,344,344,344,344,344,344,344,344,344,304,305,387,333,333,333,333,333,384,362,344,344,344,344,344,344,344,344,344,344,344,344,344,344,344,344,344,351,352,352,352,352,353,344,344,344,344,344,344
344,344,344,344,344,344,344,344,344,344,344,344,344,344,344,344,344,344,344,344,304,387,333,333,333,333,333,333,384,362,344,344,344,344,344,344,344,344,344,344,344,344,344,344,344,344,344,344,344,344,344,344,344,344,344,344,344,344,344,344
344,344,344,344,344,344,344,344,344,344,344,344,344,344,344,344,344,344,344,304,387,333,333,333,333,333,333,384,362,344,344,344,344,344,344,344,344,344,344,344,344,344,344,344,344,344,344,344,344,344,344,344,344,344,344,344,344,344,344,344
344,344,344,344,344,344,344,344,344,344,344,344,344,344,344,344,344,344,344,332,333,333,333,333,333,333,333,334,344,344,344,344,344,344,344,344,344,344,344,344,344,344,344,344,344,344,344,344,344,344,344,344,344,344,344,344,344,344,344,344
344,344,344,344,344,344,344,344,344,344,344,344,344,344,344,344,344,344,344,332,333,333,333,333,333,333,384,362,344,344,344,344,344,344,344,344,344,344,344,344,344,344,344,344,344,344,344,344,344,344,344,344,344,344,344,344,344,344,344,344
